Katti Ramesh Vishwanath,Elected,18-May-09,In office,Karnataka,Chikkodi,Bharatiya Janata Party,Male,Under Graduate,PUC (Science),49,21,0,115,69%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Kaushalendra Kumar,Elected,18-May-09,In office,Bihar,Nalanda,Janata Dal (United),Male,Inter/ Higher Secondary,"I.A.; Educated S.P.M. College, Udatpuri, Biharsharif, Nalanda, Bihar",55,93,0,440,97%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Kavuri Samba Siva Rao,Elected,18-May-09,In office,Andhra Pradesh,Eluru,Indian National Congress,Male,Graduate,"B.E.; Educated at Regional Engineering College, Warangal, Andhra Pradesh",70,31,0,152,78%,"This MP was appointed a minister in June, 2013.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 8th May, 2013. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",33.5,0.8,265,76%,18.3,0.4,307,68%
Khagen Das,Elected,18-May-09,In office,Tripura,Tripura West,Communist Party of India (Marxist),Male,Post Graduate,"M.Com., B.Ed.; Educated at S.N. College and Calcutta University, Kolkatta; West Bengal",76,34,1,286,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20,0.5,143,80%
Khatgaonkar Patil Bhaskarrao Bapurao,Elected,18-May-09,In office,Maharashtra,Nanded,Indian National Congress,Male,Graduate,"B.E. (Mech.); Educated at Osmania University, Hyderabad, Andhra Pradesh",69,4,0,821,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Khiladi Lal Bairwa,Elected,18-May-09,In office,Rajasthan,Karauli-Dholpur,Indian National Congress,Male,Graduate,"B.A.; Educated at Hindi Vishwavidyalaya Allahabad, Uttar Pradesh",49,21,0,152,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Killi Krupa Rani,Elected,18-May-09,In office,Andhra Pradesh,Srikakulam,Indian National Congress,Female,Graduate,"M.B.B.S.; Educated at Andhra Medical College, Visakhapatanam, Andhra Pradesh",48,19,0,338,89%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,15.9,0.4,264,68%
Kirit Premjibhai Solanki,Elected,18-May-09,In office,Gujarat,Ahmedabad West,Bharatiya Janata Party,Male,Post Graduate,"M.B.B.S., M.S. and F.I.C.S.; Educated at (i) Smt. N.H.L. Municipal Medial College and K.M. School of Post Graduate Medicine and Research, Sheth V.S. General Hospital , Ahmedabad; (ii) B.J. Medical College and Civil Hospital, Ahmedabad; and (iii) Fellow of",63,152,10,429,90%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Kirodilal Meena,Elected,18-May-09,In office,Rajasthan,Dausa,Independent,Male,Graduate,"M.B.B.S.; Educated at S.P. Medical College, Bikaner, Rajasthan",62,39,0,574,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Kirti (Jha) Azad,Elected,18-May-09,In office,Bihar,Darbhanga,Bharatiya Janata Party,Male,Graduate,"B.A. (Hons.) History; Educated at St. Stephen's College, University of Delhi, Delhi",54,31,0,260,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Kishanbhai Vestabhai Patel,Elected,18-May-09,In office,Gujarat,Valsad,Indian National Congress,Male,Inter/ Higher Secondary,,49,8,0,758,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Komatireddy Raj Gopal Reddy,Elected,18-May-09,In office,Andhra Pradesh,Bhongir,Indian National Congress,Male,Graduate,B.A.; Osmania University,46,0,0,158,64%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Konakalla Narayana Rao,Elected,18-May-09,In office,Andhra Pradesh,Machilipatnam,Telugu Desam Party,Male,Inter/ Higher Secondary,,63,3,0,25,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Krishna Tirath,Elected,18-May-09,In office,Delhi,North West Delhi,Indian National Congress,Female,Post Graduate,"M.A., B.Ed.; Educated at University of Delhi and C.I.E., University of Delhi",58,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristappa Nimmala,Elected,18-May-09,In office,Andhra Pradesh,Hindupur,Telugu Desam Party,Male,Graduate,"B.Com.; Educated at Osmania College, Kurnool",57,9,0,36,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Kuldeep Bishnoi,Elected,22-Nov-11,In office,Haryana,Hisar,Haryana Janhit Congress,Male,Graduate,"BA,  Punjab University, Chandigarh",45,8,0,131,48%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),17.6,0.3,137,76%,7.3,0.1,132,68%
Kumbakudi Sudhakaran,Elected,18-May-09,In office,Kerala,Kannur,Indian National Congress,Male,Post Graduate,"M.A. (History); Educated at Govt. Brennen College, Telecherry",65,12,0,281,65%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,67.1,1.4,382,79%
Kunwarjibhai Mohanbhai Bavaliya,Elected,18-May-09,In office,Gujarat,Rajkot,Indian National Congress,Male,Graduate,"B.Sc., B.Ed.; Educated at Saurashtra University and Gujarat University, Gujarat",58,8,0,318,66%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Lakshmi Panabaka,Elected,18-May-09,In office,Andhra Pradesh,Bapatla,Indian National Congress,Female,Post Graduate,"M.A.; Educated at Andhra University, Vishakhapatnam (Andhra Pradesh) ",55,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lal Chand Kataria,Elected,18-May-09,In office,Rajasthan,Jaipur Rural,Indian National Congress,Male,Inter/ Higher Secondary,Educated at a Private Institute.,45,6,0,238,92%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,38.8,0.8,212,88%
Lal Ji Tandon,Elected,18-May-09,In office,Uttar Pradesh,Lucknow,Bharatiya Janata Party,Male,Graduate,,78,10,0,137,80%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Lal Krishna Advani,Elected,18-May-09,In office,Gujarat,Gandhinagar,Bharatiya Janata Party,Male,Graduate,"Law Graduate; Educated at St. Patricks High School, Karachi, D.G. National College, Hyderabad, Sindh (now in Pakistan) and Government Law College, Mumbai (Maharashtra) ",86,39,0,0,97%,"This MP was the Leader of Opposition till the end of Winter Session, 2009 and hence, did not sign the attendance register. Attendance is thus available only from 22nd February, 2010. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",36.5,0.8,281,76%,38.9,1.4,356,77%
Lalit Mohan Suklabaidya,Elected,18-May-09,In office,Assam,Karimganj,Indian National Congress,Male,Post Graduate,"M.A. (Economics); Educated at Karimganj College, Karimganj and Gauhati University (Assam) ",70,22,0,19,95%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,21,0.5,78,81%
Lalu Prasad,Elected,18-May-09,30-09-2013,Bihar,Saran,Rashtriya Janata Dal,Male,Graduate,"B.A., LL.B.; Educated at Patna University, Patna (Bihar) ",65,88,0,0,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Lalubhai Babubhai Patel,Elected,18-May-09,In office,Daman and Diu,Daman and Diu,Bharatiya Janata Party,Male,Matric,"Shree Somnath Kolvani Mandal High School, Dabhol, Daman",58,8,0,76,65%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,8,0,76,65%
Laxman Tudu,Elected,18-May-09,In office,Orissa,Mayurbhanj,Biju Janata Dal,Male,Graduate,"Educated at M.P.C. College, Baripada (Utkal University), Ravenshaw College, Cuttak, Chandua Govt. High School, Mayurbhanj and Sainik School, Bhubaneswar, Orissa.",48,26,0,275,53%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,33.9,0.9,362,75%
M. Anjan Kumar Yadav,Elected,18-May-09,In office,Andhra Pradesh,Secunderabad,Indian National Congress,Male,Graduate,"B.A; Educated at Dharmavanth College, Hyderabad, Andhra Pradesh",52,0,0,583,73%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
M. B. Rajesh,Elected,18-May-09,In office,Kerala,Palakkad,Communist Party of India (Marxist),Male,Post Graduate,"M.A. (Economics), LL.B.; Educated at NSS College Ottappalam, University of Calicut and Kerala Law Academy Law College Trivandrum, University of Kerala",42,127,0,474,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,67.1,1.4,382,79%
M. I. Shanavas,Elected,18-May-09,In office,Kerala,Wayanad,Indian National Congress,Male,Post Graduate,"M.A. (English), LL.B; Educated at Farook College, Kozhikkode and Law College, Ernakulam.",62,35,0,281,81%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,67.1,1.4,382,79%
M. Jagannath,Elected,18-May-09,In office,Andhra Pradesh,Nagarkurnool,Indian National Congress,Male,Post Graduate,"M.B.B.S., D.L.O., M.S. (E.N.T.); Educated at Osmania Medical College, Hyderabad, Andhra Pradesh",62,34,0,271,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
M. K. Alagiri,Elected,18-May-09,In office,Tamil Nadu,Madurai,Dravida Munnetra Kazhagam,Male,Graduate,"B.A.; Educated at Presidency College, Chennai, Tamil Nadu",62,0,0,0,6%,"This MP was a Minister. He tendered his resignation on 20th March, 2013. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 21st, 2013. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",3.3,0,27,76%,4.6,0,46,69%
M. K. Raghavan,Elected,18-May-09,In office,Kerala,Kozhikode,Indian National Congress,Male,Graduate,B.A. History,61,38,8,427,75%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,67.1,1.4,382,79%
M. Krishnaswamy,Elected,18-May-09,In office,Tamil Nadu,Arani,Indian National Congress,Male,Graduate,"B.A., B.L.; Educated at Law College, Madras, Tamil Nadu",73,21,0,162,90%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
M. Veerappa Moily,Elected,18-May-09,In office,Karnataka,Chikkballapur,Indian National Congress,Male,Graduate,"B.A., B.L.; Educated at Government Law College, Bangalore",73,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
M. Vijaya Shanthi,Elected,18-May-09,In office,Andhra Pradesh,Medak,Telangana Rashtra Samithi,Female,Matric,S.S.C.,47,0,0,0,12%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Madan Lal Sharma,Elected,18-May-09,In office,Jammu and Kashmir,Jammu,Indian National Congress,Male,Inter/ Higher Secondary,"Educated at Govt. Higher Secondary School, Pallanwalla; Jammu & Kashmir",61,20,0,79,92%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.4,0,91,88%
Madhu Goud Yaskhi,Elected,18-May-09,In office,Andhra Pradesh,Nizamabad,Indian National Congress,Male,Post Graduate,"B.A., LL.B., LL.M.; Educated at Nizam College, Osmania University; Campus Law Centre, University of Delhi and P.G. College of Law, Osmania University",52,14,0,626,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Madhu Kora,Elected,18-May-09,In office,Jharkhand,Singhbhum,Independent,Male,Graduate,"Educated at Ignou, Bhubneshwar, Orrisa",42,11,0,71,26%,Complete attendance for this MP is not available (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,37.5,0.8,236,67%
Madhusudan Yadav,Elected,18-May-09,In office,Chhattisgarh,Rajnandgaon,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Higher Secondary; Educated at Higher Secondary School, Rajnandgaon, Chattisgarh",43,12,1,125,35%,Complete attendance for this MP is not available (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,13.3,0.5,168,61%
Magunta Srinivasulu Reddy,Elected,18-May-09,In office,Andhra Pradesh,Ongole,Indian National Congress,Male,Graduate,"B.Com; Educated at V.R. College, Nellore, Andhra Pradesh",60,3,0,800,54%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Mahabal Mishra,Elected,18-May-09,In office,Delhi,West Delhi,Indian National Congress,Male,Inter/ Higher Secondary,Intermediate (Science); Educated at L.S. College Muzaffarpur,60,31,0,303,95%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,31.8,5.7,279,84%
Mahabali Singh,Elected,18-May-09,In office,Bihar,Karakat,Janata Dal (United),Male,Under Matric,"High School, Bhagwanpur, Distt. Kaimur",58,17,0,143,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Mahadeo Singh Khandela,Elected,18-May-09,In office,Rajasthan,Sikar,Indian National Congress,Male,Post Graduate,"M.A. (Eco.); Educated at University of Rajasthan, Jaipur",70,0,0,0,82%,"This MP was a Minister. He tendered his resignation on 28th October, 2012. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 29th October,  (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",7.7,0.2,65,76%,10.3,0.2,71,88%
Mahendra Kumar Roy,Elected,18-May-09,In office,West Bengal,Jalpaiguri,Communist Party of India (Marxist),Male,Graduate,"B.A., B.Ed.; Educated at A.C. College, Jalpaiguri, A.C. Training college, Jalpaiguri",57,38,0,165,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Mahendrasinh Pruthvisinh Chauhan,Elected,18-May-09,In office,Gujarat,Sabarkantha,Bharatiya Janata Party,Male,Graduate,"B.S.A.M., LL.B.; Educated at Akhadanand Ayurvedic Medical College, Jamnagar Ayurvedic University and Law College, Modasa, Gujarat University, Ahmedabad",60,162,18,719,97%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Mahesh Joshi,Elected,18-May-09,In office,Rajasthan,Jaipur,Indian National Congress,Male,Doctorate,"M.A., (P.G. Diploma in Journalism); Educated at University of Rajasthan",59,10,0,351,95%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Maheshwar Hazari,Elected,18-May-09,In office,Bihar,Samastipur,Janata Dal (United),Male,Graduate,"B.A.; Educated at V.R.V. College, Samastipur, Bihar",51,34,0,455,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Makhansingh Solanki,Elected,18-May-09,In office,Madhya Pradesh,Khargone,Bharatiya Janata Party,Male,Under Matric,,61,11,0,116,85%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Mala Rajya Laxmi Shah,Elected,13-Oct-12,In office,Uttarakhand,Tehri Garhwal,Bharatiya Janata Party,Female,Inter/ Higher Secondary,"Educated at Convent of Jesus & Mary, Pune and Ratna Rajya Laxmi College, Kathmandu (attended for 2 years)",63,8,0,12,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),7.7,0.2,65,76%,11.7,0,25,81%
Mallikarjun Kharge,Elected,18-May-09,In office,Karnataka,Gulbarga,Indian National Congress,Male,Graduate,"B.A., LL.B; Educated at Karnataka University, Karnataka",71,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mallipudi Raju Pallam Mangapati,Elected,18-May-09,In office,Andhra Pradesh,Kakinada,Indian National Congress,Male,Post Graduate,"B.E., M.B.A., F.I.E.T.E.; Educated at Andhra University, Visakhapatnam, India and Temple University, Philadelphia, USA",51,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mamata Banerjee,Elected,18-May-09,09-10-2011,West Bengal,Kolkata Dakshin,All India Trinamool Congress,Female,Post Graduate,"M.A., B.Ed., LL.B., Trained in Work Education, Educated at Calcutta University, West Bengal",58,N/A,N/A,N/A,N/A,"This MP was a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maneka Gandhi,Elected,18-May-09,In office,Uttar Pradesh,Aonla,Bharatiya Janata Party,Female,Inter/ Higher Secondary,"I.S.C.; Educated at Lawrence School, Sanawar, Himachal Pradesh",57,6,1,319,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Mangani Lal Mandal,Elected,18-May-09,In office,Bihar,Jhanjharpur,Janata Dal (United),Male,Post Graduate,"M.Com.; Educated at R.K. College, Madhubani (Bihar) and C.M. College, Darbhanga, Bihar University, Muzaffarpur (now Babasaheb Bhimrao Ambedkar Bihar University) ",65,44,0,262,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Manicka Tagore,Elected,18-May-09,In office,Tamil Nadu,Virudhunagar,Indian National Congress,Male,Graduate,"B.A., L.L.B.; Educated at Bangalore University",38,38,0,428,89%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Manikrao Hodlya Gavit,Elected,18-May-09,In office,Maharashtra,Nandurbar,Indian National Congress,Male,Matric,,79,9,0,150,88%,"This MP was appointed a minister in June, 2013.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 8th May, 2013. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",33.5,0.8,265,76%,25.8,1.7,440,74%
